PassengerID,PassengerName,MemberStatus,Age,Gender,AmountSpent,Address,ContactTitle,Phone
11410,Edward Mak,Bronze,,M,98.90,Queensway Singapore,Mr,88023718
11411,Kenneth Teoh,Bronze,,M,23.20,Queenstown Singapore,Mr,86968613
11412,Alan Chao,Bronze,,M,30.10,Commonwealth Singapore,Mr,91913357
11413,Janet Loke,Bronze,,F,123.10,Bouna Vista Singapore,Ms,93444149
11414,Phyllis Chew,Gold,,F,793.80,South Buona Vista Singapore,Ms,89608452
11415,Wilfred Sheng,Bronze,,M,254.40,NUS Singapore,Mr,86941002
11416,Vivienne Siu,Gold,,F,1105.70,West Coast Singapore,Ms,89588674
11417,Vanessa Fung,Bronze,,F,27.30,Teban Garden Singapore,Ms,86637456
11418,Terence Ong,Gold,,M,593.70,Pasir Panjang Singapore,Mr,91123811
11419,Conor Tan,Bronze,,M,297.20,Potong Pasir Singapore,Mr,88621867
11420,Tracey Seah,Gold,,F,788.70,Sennette Singapore,Ms,87512605
11421,Christine Hou,Silver,,F,434.80,Thomson Singapore,Ms,91713337
11422,Stewart Ng,Silver,,M,449.50,Upper Thomson Singapore,Mr,92826266
11423,Lynn Huang,Gold,,F,822.00,Farer Road Singapore,Ms,90424910
11424,Laura Han,Silver,,F,345.20,Adam Road Singapore,Ms,92736882
11425,Chantelle Chou,Gold,,F,935.10,Geylang Singapore,Ms,88200823
11426,Maureen Ooi,Silver,,F,402.50,Eunos West Singapore,Ms,93680536
11427,Michelle Feng,Bronze,,F,285.50,Paya Lebar Singapore,Ms,89524216
11428,Krish Doshi,Silver,,M,249.80,Kallang Singapore,Mr,91560264
11429,Beth Leow,Silver,,F,370.80,Victoria St Singapore,Ms,91111948
11430,Alex Zou,Bronze,,M,156.50,Market St Singapore,Mr,92371484
11431,Joseph Yan,Bronze,,M,36.90,Tanjong Pagar Singapore,Mr,89053725
11432,Adrian Sim,Bronze,,M,152.40,Raffles Singapore,Mr,89789740
11433,Nicholas Cheong,Gold,,M,1066.40,Dhoby Ghaut Singapore,Mr,89895772
11434,Grace Lau,Silver,,F,553.20,Somerset Singapore,Ms,92227523
11435,Lucy Wu,Bronze,,F,150.40,Bedok Reservoir Singapore,Ms,92505657
11436,Donald Yap,Bronze,,M,297.20,McRicthie Singapore,Mr,89135789
11437,Robert Che,Bronze,,M,170.70,Keppel Singapore,Mr,91029978
11438,Leonard Xiang,Gold,,M,1240.20,Marina Singapore,Mr,92327500
11439,Paula Yong,Silver,,F,642.30,East Coast Singapore,Ms,90878218
11440,Esther Cui,Gold,,F,1478.60,Tanah Merah Singapore,Ms,90346134
11441,Doreen Ou,Silver,,F,444.60,One North Singapore,Ms,90095587
11442,Rebecca Cao,Gold,,F,520.30,Woodleigh Singapore,Ms,93583407
11443,William Kwan,Bronze,,M,106.90,Tampines Singapore,Mr,86512890
11444,Miriam Guo,Gold,,F,657.80,Simei Singapore,Ms,92262318
11445,Edward Sze,Gold,,M,1116.00,Pasir Ris Singapore,Mr,91946540
11446,Frank Jie,Silver,,M,601.00,Loyang Singapore,Mr,89024701
11447,Clifford Sato,Bronze,,M,169.50,Bedok Singapore,Mr,92627745
11448,Edith Quan,Silver,,F,530.40,Chai Chee Singapore,Ms,88607800
11449,Keith Zhan,Silver,,M,235.30,Ubi Singapore,Mr,92032667
11450,Wendy See,Bronze,,F,146.60,Bedok South Singapore,Ms,88862884
11451,Liam Teh,Gold,,M,1402.90,Bedok North Singapore,Mr,92819845
11452,Chandra Gupta,Bronze,,M,227.80,Eunos Singapore,Mr,86617039
11453,Norah Peng,Silver,,F,215.10,Tampines West Singapore,Ms,89753992
11454,Robyn Ong,Gold,,F,1056.90,Tampines East Singapore,Ms,89749212
11455,Robert Li,Bronze,,M,136.00,Tampines Central Singapore,Mr,87540604
11456,Rose Aung,Silver,,F,224.60,McPherson Singapore,Ms,89648320
11457,Dora Mo,Bronze,,F,172.80,Upper Serangoon Singapore,Ms,88307673
11458,Angela Wu,Gold,,F,891.60,Serangoon North Singapore,Ms,89380548
11459,Leslie Peh,Gold,,M,607.70,Serangoon Singapore,Mr,88529173
11460,Emma Lim,Silver,,F,260.90,Pungol Singapore,Ms,90098537
11461,Desmond Leng,Silver,,M,662.90,Hougang Singapore,Mr,88796959
11462,Doreen Han,Bronze,,F,152.20,Ang Mo Kio Singapore,Ms,88125130
11463,Sharon Chai,Gold,,F,1390.20,Tao Payo Singapore,Ms,87888425
11464,Bridget Chang,Bronze,,F,93.90,Bishan Singapore,Ms,90456358
11465,Gerard Chen,Gold,,M,703.90,Bradell Singapore,Mr,90723051
11466,Stuart Kan,Bronze,,M,17.10,Chou Chu Kang Singapore,Mr,89695512
11467,Rebekah Tee,Silver,,F,204.30,Khatib Singapore,Ms,89900048
11468,Aaron Qi,Bronze,,M,4.90,Yishun Singapore,Mr,90905915
11469,Kayleigh Wu,Gold,,F,1222.40,Yishun East Singapore,Ms,90987380
11470,Marie Poh,Silver,,F,622.70,Yishun South Singapore,Ms,89407963
11471,Joy Koo,Silver,,F,434.70,Punol South Singapore,Ms,86512585
11472,Gregory Deng,Bronze,,M,109.30,Admiralty Singapore,Mr,92288658
11473,Catherine Ee,Gold,,F,547.70,Woodlands Singapore  ,Ms,93535727
11474,Frederick Lim,Silver,,M,526.80,Yio Chu Kang Singapore,Mr,89930157
11475,Kiran Sahni,Bronze,,M,77.00,Sletar Singapore,Mr,89772352
11476,Lynda Ling,Gold,,F,501.20,Mandai Singapore,Ms,93661441
11477,Ashley Sim,Bronze,,M,201.30,Bukhit Batock Singapore,Mr,88112065
11478,Miriam Liu,Gold,,F,1375.90,Bukhit Gombak Singapore,Ms,92444069
11479,Claude Au,Gold,,M,1260.60,Jurong East Singapore,Mr,92842697
11480,George Sim,Silver,,M,530.00,Jurong West Singapore,Mr,90409246
11481,Scott Ying,Bronze,,M,25.80,Boon Lay Singapore,Mr,93387917
11482,John Yang,Gold,,M,1187.60,Lake Side Singapore,Mr,91249414
11483,Frank Chia,Gold,,M,1206.30,Chinese Garden Singapore,Mr,93707880
11484,Daniel Lim,Silver,,M,446.50,Bartley Singapore,Mr,89190131
11485,John Chan,Bronze,,M,163.10,Bendemeer Singapore,Mr,89471477
11486,Graham Ming,Bronze,,M,255.60,Newton Singapore,Mr,89433152
11487,Eileen Pang,Gold,,F,1438.40,Orchard Singapore,Ms,86092716
11488,Fatima Afzal,Bronze,,F,56.60,Scotts Road Singapore,Ms,86848129
11489,Jamie Zhang,Bronze,,M,255.00,Grange Road Singapore,Mr,89649536
11490,Nicholas Lee,Silver,,M,272.20,Holland Singapore,Mr,87266552
11491,Joseph Chang,Silver,,M,512.80,Clementi Singapore,Mr,92238691
11492,James Ni,Silver,,M,602.40,Clementi South Singpaore,Mr,93500557
11493,Tracy Fang,Silver,,F,267.30,Clementi North Singapore,Ms,89031220
11494,Rosemary Teoh,Bronze,,F,92.10,Dover Singapore,Ms,86291255
11495,Margaret Wang,Bronze,,F,111.20,Queensway Singapore,Ms,93723341
11496,Alan Oo,Bronze,,M,287.50,Queenstown Singapore,Mr,93448287
11497,Saumya Divan,Silver,,F,275.00,Commonwealth Singapore,Ms,89680855
11498,Faizia Abdullah,Silver,,F,314.50,Bouna Vista Singapore,Ms,87322403
11499,Deborah Shen,Bronze,,F,25.10,South Buona Vista Singapore,Ms,91316418
11500,Eva Jang,Gold,,F,857.10,NUS Singapore,Ms,87182878
11501,Edwin Naing,Gold,,M,1024.60,West Coast Singapore,Mr,90910609
11502,Joy Hu,Bronze,,F,161.90,Teban Garden Singapore,Ms,93773904
11503,Cyril Chang,Bronze,,M,148.50,Pasir Panjang Singapore,Mr,88783780
11504,Jade Tan,Gold,,F,1060.50,Potong Pasir Singapore,Ms,91283694
11505,Gregory Sui,Bronze,,M,8.90,Sennette Singapore,Mr,87140466
11506,Nicola Soh,Gold,,F,1226.30,Thomson Singapore,Ms,91248704
11507,Melvyn Yap,Silver,,M,529.10,Upper Thomson Singapore,Mr,87083918
11508,Mavis Mok,Silver,,F,394.40,Farer Road Singapore,Ms,93643423
11509,Martin Poh,Bronze,,M,161.50,Adam Road Singapore,Mr,92230279
11510,Tarik Qadir,Gold,,F,1101.80,Geylang Singapore,Ms,88099999
11511,Phillip Guan,Silver,,M,606.90,Eunos West Singapore,Mr,88181161
11512,Gregory Chang,Gold,,M,625.30,Paya Lebar Singapore,Mr,93053834
11513,Kathryn Kang,Bronze,,F,113.90,Kallang Singapore,Ms,87418643
11514,Maria Yim,Silver,,F,403.50,Victoria St Singapore,Ms,92719033
11515,Chloe Ke,Gold,,F,1136.60,Market St Singapore,Ms,90405238
11516,Prema Rao,Bronze,,F,275.30,Tanjong Pagar Singapore,Ms,88269362
11517,Laurence Yong,Gold,,M,1254.30,Raffles Singapore,Mr,89269594
11518,Zain Hassan,Silver,,M,433.40,Dhoby Ghaut Singapore,Mr,88194840
11519,Allan Foo,Bronze,,M,257.80,Somerset Singapore,Mr,90442084
11520,Lavanya Yohannan,Silver,,F,473.00,Bedok Reservoir Singapore,Ms,90568341
11521,Vedant Murthy,Bronze,,M,66.60,McRicthie Singapore,Mr,86331540
11522,John Jong,Bronze,,M,185.40,Keppel Singapore,Mr,88605563
11523,Harry Toh,Silver,,M,332.20,Marina Singapore,Mr,89278674
11524,Catherine Ooi,Bronze,,F,202.10,East Coast Singapore,Ms,93557083
11525,Kiyana Goel,Bronze,,F,186.80,Tanah Merah Singapore,Ms,88881078
11526,Naomi Hwang,Silver,,F,286.30,One North Singapore,Ms,86439963
11527,Antony Lam,Gold,,M,631.30,Woodleigh Singapore,Mr,88178969
11528,June Guo,Gold,,F,779.50,Tampines Singapore,Ms,91438263
11529,Keith Cheong,Bronze,,M,167.90,Simei Singapore,Mr,93337307
11530,Hilda Cha,Bronze,,F,142.10,Pasir Ris Singapore,Ms,91029487
11531,Ruby Tay,Silver,,F,696.80,Loyang Singapore,Ms,90314521
11532,Roger Yu,Gold,,M,1043.50,Bedok Singapore,Mr,88798998
11533,Samesh Mital,Bronze,,M,29.20,Chai Chee Singapore,Mr,87130096
11534,Peter Ooi,Gold,,M,1402.60,Ubi Singapore,Mr,87915948
11535,Valerie Ban,Gold,,F,707.00,Bedok South Singapore,Ms,93520394
11536,Abigail See,Bronze,,F,171.30,Bedok North Singapore,Ms,93493157
11537,Carolyn Su,Silver,,F,291.10,Eunos Singapore,Ms,92504286
11538,Beverley Tay,Bronze,,F,177.00,Tampines West Singapore,Ms,93457068
11539,Peter Loh,Silver,,M,227.40,Tampines East Singapore,Mr,89038699
11540,Peggy Ling,Gold,,F,1218.20,Tampines Central Singapore,Ms,86234287
11541,Ronald Teo,Silver,,M,670.60,McPherson Singapore,Mr,86865255
11542,Alexander Tanaka,Silver,,M,620.60,Upper Serangoon Singapore,Mr,93685449
11543,John Cai,Bronze,,M,53.80,Serangoon North Singapore,Mr,88813703
11544,Roland Wee,Gold,,M,595.90,Serangoon Singapore,Mr,90121933
11545,William Lim,Gold,,M,1188.90,Pungol Singapore,Mr,89822554
11546,Damian Man,Silver,,M,448.80,Hougang Singapore,Mr,88344651
11547,Wayne Kuang,Silver,,M,410.40,Ang Mo Kio Singapore,Mr,88500114
11548,Alec Yi,Silver,,M,228.70,Tao Payo Singapore,Mr,92356442
11549,Nikhil Sen,Silver,,M,275.00,Bishan Singapore,Mr,90346957
11550,Steven Khoo,Silver,,M,271.70,Bradell Singapore,Mr,87264656
11551,David Li,Silver,,M,463.00,Chou Chu Kang Singapore,Mr,92469619
11552,Lavanya Gola,Gold,,F,910.50,Khatib Singapore,Ms,91379880
11553,Thomas Cheng,Silver,,M,459.70,Yishun Singapore,Mr,88954422
11554,Ruby Ling,Bronze,,F,138.70,Yishun East Singapore,Ms,93190173
11555,Robin Choi,Gold,,M,1381.80,Yishun South Singapore,Mr,89472322
11556,Phillip Luo,Bronze,,M,109.80,Punol South Singapore,Mr,90618069
11557,Richard Wu,Bronze,,M,140.40,Admiralty Singapore,Mr,90157886
11558,Marilyn Mak,Silver,,F,563.90,Woodlands Singapore  ,Ms,87661409
11559,Gareth Liew,Gold,,M,1104.20,Yio Chu Kang Singapore,Mr,93443431
11560,Ian Sin,Bronze,,M,158.00,Sletar Singapore,Mr,90094209
11561,Freda Teng,Bronze,,F,104.70,Mandai Singapore,Ms,91882482
11562,Janet Yong,Gold,,F,629.30,Bukhit Batock Singapore,Ms,86380959
11563,Jenna Kwong,Gold,,F,1102.70,Bukhit Gombak Singapore,Ms,92289595
11564,Amy Zhong,Silver,,F,606.60,Jurong East Singapore,Ms,91636120
11565,Janet Ni,Bronze,,F,74.70,Jurong West Singapore,Ms,90856095
11566,Derek Heng,Gold,,M,1226.70,Boon Lay Singapore,Mr,89584869
11567,Patricia So,Bronze,,F,254.40,Lake Side Singapore,Ms,86525546
11568,Wayne Gu,Bronze,,M,12.70,Chinese Garden Singapore,Mr,91848487
11569,Lionel Jung,Silver,,M,572.40,Bartley Singapore,Mr,91749292
11570,Graham Tang,Gold,,M,680.70,Bendemeer Singapore,Mr,90415321
11571,Bryan Yuan,Bronze,,M,40.80,Newton Singapore,Mr,88693666
11572,Charles Sun,Silver,,M,676.70,Orchard Singapore,Mr,88359887
11573,Diane Seet,Silver,,F,325.60,Scotts Road Singapore,Ms,92638956
11574,Sidney Yuan,Gold,,M,965.80,Grange Road Singapore,Mr,88354252
11575,Maria Zhai,Silver,,F,671.20,Holland Singapore,Ms,86530606
11576,June Ou,Gold,,F,1113.20,Clementi Singapore,Ms,88831601
11577,Beryl Song,Bronze,,F,29.50,Clementi South Singpaore,Ms,88096245
11578,Veer Goel,Bronze,,M,84.60,Clementi North Singapore,Mr,93562686
11579,Naeem Khatib,Bronze,,M,270.70,Dover Singapore,Mr,87463027
11580,Melanie Zeng,Silver,,F,457.80,Queensway Singapore,Ms,90910817
11581,Danielle Qian,Silver,,F,533.80,Queenstown Singapore,Ms,89697135
11582,Lucy Ng,Bronze,,F,280.20,Commonwealth Singapore,Ms,87901880
11583,Parin Dubey,Silver,,M,386.30,Bouna Vista Singapore,Mr,87971605
11584,Jeffrey Wang,Bronze,,M,225.90,South Buona Vista Singapore,Mr,92282959
11585,Lesley Loh,Bronze,,F,177.60,NUS Singapore,Ms,86406726
11586,Jayne Weng,Bronze,,F,95.20,West Coast Singapore,Ms,86159421
11587,Gail Ma,Bronze,,F,194.40,Teban Garden Singapore,Ms,91067432
11588,Wayne Han,Bronze,,M,279.40,Pasir Panjang Singapore,Mr,91267861
11589,Anil Batra,Silver,,M,632.80,Potong Pasir Singapore,Mr,87954318
11590,Rubeina Bari,Gold,,F,1360.80,Sennette Singapore,Ms,88247146
11591,Julie Lai,Silver,,F,596.00,Thomson Singapore,Ms,88143820
11592,Rosemary Shen,Bronze,,F,158.50,Upper Thomson Singapore,Ms,91154242
11593,Craig Qian,Bronze,,M,48.20,Farer Road Singapore,Mr,92165687
11594,Katherine Wang,Gold,,F,1455.10,Adam Road Singapore,Ms,88313519
11595,Catherine Lau,Bronze,,F,296.50,Geylang Singapore,Ms,91211372
11596,Glynis Chu,Gold,,F,641.60,Eunos West Singapore,Ms,87902513
11597,Brenda Ma,Bronze,,F,58.60,Paya Lebar Singapore,Ms,93259687
11598,Audrey Choy,Bronze,,F,234.20,Kallang Singapore,Ms,89043182
11599,Hazel Ngai,Gold,,F,1103.80,Victoria St Singapore,Ms,90455555
11600,George Chng,Bronze,,M,168.10,Market St Singapore,Mr,89553536
11601,Donald Kum,Bronze,,M,223.20,Tanjong Pagar Singapore,Mr,91875704
11602,Molly Tang,Bronze,,F,208.50,Raffles Singapore,Ms,93787166
11603,George Chong,Silver,,M,468.60,Dhoby Ghaut Singapore,Mr,93701626
11604,Leslie Poh,Gold,,M,1338.40,Somerset Singapore,Mr,90983970
11605,Thomas Cui,Silver,,M,484.70,Bedok Reservoir Singapore,Mr,87454655
11606,Vera Lau,Silver,,F,488.50,McRicthie Singapore,Ms,90747970
11607,Ross Hou,Gold,,M,705.10,Keppel Singapore,Mr,87026990
11608,Kareena Dube,Gold,,F,929.70,Marina Singapore,Ms,89867792
11609,Geoffrey Qian,Bronze,,M,179.70,East Coast Singapore,Mr,90835949
11610,Henry Fang,Silver,,M,502.60,Tanah Merah Singapore,Mr,87580235
11611,Doris Thia,Silver,,F,508.00,One North Singapore,Ms,86084378
11612,Saumya Divan,Gold,,F,981.80,Woodleigh Singapore,Ms,89024723
11613,Michael Teo,Silver,,M,214.50,Tampines Singapore,Mr,91310550
11614,Michelle Chin,Silver,,F,691.20,Simei Singapore,Ms,86152282
11615,Hazel Min,Gold,,F,1114.80,Pasir Ris Singapore,Ms,86401776
11616,Marcus Tan,Bronze,,M,67.80,Loyang Singapore,Mr,91159075
11617,Julia Choy,Bronze,,F,102.70,Bedok Singapore,Ms,90655268
11618,Mavis Yuan,Bronze,,F,124.80,Chai Chee Singapore,Ms,89690399
11619,Audrey Wen,Silver,,F,637.90,Ubi Singapore,Ms,91021043
11620,Glynis Ding,Gold,,F,752.20,Bedok South Singapore,Ms,87045266
11621,Joan Pong,Silver,,F,323.00,Bedok North Singapore,Ms,87394239
11622,Lindsay Man,Bronze,,F,30.80,Eunos Singapore,Ms,93847948
11623,Margaret Chin,Bronze,,F,175.60,Tampines West Singapore,Ms,88848764
11624,Kenneth Won,Silver,,M,251.90,Tampines East Singapore,Mr,86647080
11625,Maureen Teo,Bronze,,F,232.80,Tampines Central Singapore,Ms,86625885
11626,Maud Mu,Bronze,,F,142.50,McPherson Singapore,Ms,91395961
11627,Lewis Chen,Bronze,,M,210.40,Upper Serangoon Singapore,Mr,86095766
11628,Desmond Lim,Silver,,M,491.30,Serangoon North Singapore,Mr,92439990
11629,Claire ,Gold,,F,871.00,Serangoon Singapore,Ms,92418850
11630,Vivienne Kumar,Bronze,,F,223.70,Pungol Singapore,Ms,90593256
11631,Millicent Li,Bronze,,F,158.60,Hougang Singapore,Ms,86223214
11632,Emily Ban,Silver,,F,699.00,Ang Mo Kio Singapore,Ms,87845834
11633,Kate Fok,Gold,,F,1171.50,Tao Payo Singapore,Ms,92006585
11634,Russell Lew,Silver,,M,499.80,Bishan Singapore,Mr,92124100
11635,Yasmin Chng,Bronze,,F,24.40,Bradell Singapore,Ms,88403450
11636,Edward Nai,Bronze,,M,55.70,Chou Chu Kang Singapore,Mr,91368147
11637,Gillian Nai,Bronze,,F,244.90,Khatib Singapore,Ms,88594954
11638,Dawn Rao,Bronze,,F,255.60,Yishun Singapore,Ms,89562094
11639,Stephanie Tang,Bronze,,F,52.90,Yishun East Singapore,Ms,87148083
11640,Oliver Wang,Bronze,,M,80.60,Yishun South Singapore,Mr,90773531
11641,Samuel Han,Gold,,M,1107.10,Punol South Singapore,Mr,92408308
11642,Stella Chua,Bronze,,F,298.80,Admiralty Singapore,Ms,91030516
11643,Joseph Cheng,Bronze,,M,108.40,Woodlands Singapore  ,Mr,90438143
11644,Owen Zhang,Bronze,,M,215.00,Yio Chu Kang Singapore,Mr,91628458
11645,Clara Gong,Gold,,F,1171.40,Sletar Singapore,Ms,93603497
11646,Asad Kazmi,Gold,,M,1264.80,Mandai Singapore,Mr,86564405
11647,Christopher Pang,Silver,,M,278.30,Bukhit Batock Singapore,Mr,91768720
11648,Debra Xiao,Gold,,F,1249.60,Bukhit Gombak Singapore,Ms,89972473
11649,Yvonne Pang,Silver,,F,275.80,Jurong East Singapore,Ms,88440323
11650,Robin Yeoh,Bronze,,M,50.30,Jurong West Singapore,Mr,86539779
11651,Andrew Kwek,Bronze,,M,230.80,Boon Lay Singapore,Mr,88910081
11652,Josephine Ang,Gold,,F,1498.00,Lake Side Singapore,Ms,89322085
11653,David Kee,Bronze,,M,226.80,Chinese Garden Singapore,Mr,91986898
11654,Jeanette Quan,Silver,,F,315.00,Bartley Singapore,Ms,92120804
11655,William Chen,Bronze,,M,291.30,Bendemeer Singapore,Mr,92432908
11656,Joanne Png,Gold,,F,896.10,Newton Singapore,Ms,89152705
11657,Maria Gan,Bronze,,F,57.80,Orchard Singapore,Ms,86834856
11658,Monica Ku,Silver,,F,466.00,Scotts Road Singapore,Ms,86514398
11659,Ernest Lew,Bronze,,M,235.00,Grange Road Singapore,Mr,87691446
11660,Marie Soe,Silver,,F,542.20,Holland Singapore,Ms,87770982
11661,Irene Ding,Bronze,,F,245.70,Clementi Singapore,Ms,88810680
11662,Samay Mistry,Bronze,,M,219.20,Clementi South Singpaore,Mr,86123796
11663,Ravi Menon,Silver,,M,543.90,Clementi North Singapore,Mr,92415491
11664,Marlene Hwee,Silver,,F,541.60,Dover Singapore,Ms,91219864
11665,Alice Seet,Gold,,F,850.70,Queensway Singapore,Ms,87064707
11666,Joan Lin,Bronze,,F,297.50,Queenstown Singapore,Ms,89175082
11667,Barry Lai,Gold,,M,1461.00,Commonwealth Singapore,Mr,89208911
11668,Penelope Zhao,Gold,,F,605.60,Bouna Vista Singapore,Ms,93362400
11669,Trevor Zeng,Bronze,,M,266.20,South Buona Vista Singapore,Mr,91308764
11670,Josephine Chi,Silver,,F,444.80,NUS Singapore,Ms,86975913
11671,Neil Ye,Silver,,M,236.60,West Coast Singapore,Mr,87082751
11672,Mavis Miao,Bronze,,F,135.60,Teban Garden Singapore,Ms,89669778
11673,Shirley Lu,Silver,,F,205.50,Pasir Panjang Singapore,Ms,88191556
11674,Dale Ni,Silver,,M,403.20,Potong Pasir Singapore,Mr,93801444
11675,Raymond Mok,Bronze,,M,224.30,Sennette Singapore,Mr,91097541
11676,George Eng,Silver,,M,614.40,Thomson Singapore,Mr,89198443
11677,Timothy Lui,Silver,,M,308.10,Upper Thomson Singapore,Mr,87026847
11678,John Yue,Silver,,M,589.00,Farer Road Singapore,Mr,90768614
11679,Josh Chung,Silver,,M,204.60,Adam Road Singapore,Mr,91432929
11680,Gerald Kwan,Silver,,M,421.50,Geylang Singapore,Mr,87361906
11681,Stuart Ko,Bronze,,M,122.60,Eunos West Singapore,Mr,90210338
11682,Donald Cheng,Gold,,M,892.00,Paya Lebar Singapore,Mr,93170789
11683,Monica Koh,Silver,,F,593.90,Kallang Singapore,Ms,87330689
11684,Declan Tan,Bronze,,M,249.00,Victoria St Singapore,Mr,93015471
11685,Elizabeth Luo,Silver,,F,499.50,Market St Singapore,Ms,93605143
11686,Adrian Yee,Gold,,M,990.10,Tanjong Pagar Singapore,Mr,87446090
11687,Howard Pan,Silver,,M,536.80,Raffles Singapore,Mr,93539682
11688,Hari Bedi,Gold,,M,674.10,Dhoby Ghaut Singapore,Mr,91816946
11689,John Tan,Gold,,M,585.50,Somerset Singapore,Mr,89589473
11690,Lewis Sim,Bronze,,M,144.70,Bedok Reservoir Singapore,Mr,92399891
11691,Mary Fang,Gold,,F,797.00,McRicthie Singapore,Ms,91725151
11692,Beverley Wen,Silver,,F,264.30,Keppel Singapore,Ms,91124987
11693,Edna Jing,Silver,,F,581.20,Marina Singapore,Ms,86289463
11694,Carl Chi,Silver,,M,458.00,East Coast Singapore,Mr,92220550
11695,Marjorie Ban,Gold,,F,1048.80,Tanah Merah Singapore,Ms,86947126
11696,Clara Shang,Silver,,F,628.90,One North Singapore,Ms,89873241
11697,Enid Hong,Bronze,,F,91.30,Woodleigh Singapore,Ms,87478654
11698,Cyril Hao,Silver,,M,379.80,Singapore,Mr,91704536
11699,Bethany Han,Bronze,,F,240.40,Singapore,Ms,91299324
11700,Georgina Eng,Silver,,F,306.20,Singapore,Ms,91301755
11701,Molly Fong,Bronze,,F,49.50,Singapore,Ms,92642957
11702,Alfred Fang,Gold,,M,1179.50,Singapore,Mr,90019530
11703,Satya Dixit,Bronze,,F,57.70,Singapore,Ms,91440030
11704,Stanley Sin,Silver,,M,525.60,Singapore,Mr,87460975
11705,Ryan Han,Gold,,M,1393.40,Singapore,Mr,91959310
11706,Leslie Meng,Bronze,,M,91.40,Singapore,Mr,90362535
11707,Barry Jie,Bronze,,M,229.20,Singapore,Mr,92190227
11708,Trevor Weng,Bronze,,M,269.10,Singapore,Mr,93423258
11709,Margery Zhu,Bronze,,F,95.60,Singapore,Ms,89873783
11710,Kenneth Wei,Gold,,M,919.60,Singapore,Mr,91082484
11711,Ashley So,Bronze,,M,164.30,Singapore,Mr,88943193
11712,Colin Yin,Silver,,M,226.60,Singapore,Mr,91888769
11713,Ian Chan,Silver,,M,548.10,Singapore,Mr,92400336
11714,Peggy Tanaka,Silver,,F,511.50,Singapore,Ms,86363610
11715,Simon Lim,Bronze,,M,8.10,Singapore,Mr,89248558
11716,Phillip Dai,Gold,,M,509.80,Singapore,Mr,90735259
11717,Nellie Sun,Silver,,F,536.30,Singapore,Ms,91375822
11718,Damien So,Gold,,M,860.40,Singapore,Mr,91991146
11719,Cyril Chang,Silver,,F,400.20,Singapore,Ms,91603007
11720,Hilary Ching,Bronze,,F,232.80,Singapore,Ms,92397267
11721,Kimaya Goda,Bronze,,F,83.40,Singapore,Ms,87988268
11722,Nathan Cheng,Gold,,M,905.40,Singapore,Mr,93680157
11723,Amanda Wang,Silver,,F,506.80,Singapore,Ms,93995243
11724,Dennis Seo,Gold,,M,1323.10,Singapore,Mr,86213292
11725,Tony Wang,Gold,,M,745.70,Singapore,Mr,86087401
11726,Moksh Dua,Bronze,,M,5.50,Singapore,Mr,86867138
11727,Janet An,Bronze,,F,262.20,Singapore,Ms,88583880
11728,Audrey Wu,Silver,,F,337.30,Singapore,Ms,91998892
11729,Agnes Ngai,Bronze,,F,174.20,Singapore,Ms,87952173
11730,Robin Zhuo,Bronze,,M,4.80,Singapore,Mr,87364534
11731,Jacqueline Ge,Gold,,F,840.00,Singapore,Ms,92666724
11732,Julia Lang,Bronze,,F,38.50,Singapore,Ms,91066448
11733,Patricia Teh,Gold,,F,592.10,Singapore,Ms,90756128
11734,Simon Cheung,Silver,,M,293.50,Singapore,Mr,89110914
11735,Nigel Neo,Bronze,,M,65.00,Singapore,Mr,93090237
11736,Bruce Jia,Bronze,,M,281.10,Singapore,Mr,87410788
11737,Owen Kumar,Bronze,,M,67.30,Singapore,Mr,88097035
11738,Richard Koh,Silver,,M,269.30,Singapore,Mr,88576370
11739,Arthur Sim,Gold,,M,1267.30,Singapore,Mr,92727980
11740,Antony Lim,Gold,,M,970.60,Singapore,Mr,88805797
11741,Trevor Zhang,Silver,,M,236.50,Singapore,Mr,89925835
11742,Wendy Soon,Gold,,F,1259.90,Singapore,Ms,93253355
11743,Sarah Yeow,Silver,,F,599.50,Singapore,Ms,87650474
11744,Sarah Pan,Bronze,,F,258.70,Singapore,Ms,89271420
11745,Dale Zhong,Gold,,M,639.80,Singapore,Mr,88160676
11746,Philip Seng,Bronze,,M,196.40,Singapore,Mr,86860963
11747,Douglas Ho,Bronze,,M,208.70,Singapore,Mr,88885806
11748,Francis Hong,Gold,,M,1307.40,Singapore,Mr,86302633
11749,Muriel Han,Silver,,F,643.90,Singapore,Ms,90296583
11750,Anthony Kan,Gold,,M,1051.90,Singapore,Mr,92982047
11751,Penelope Jie,Gold,,F,663.20,Singapore,Ms,90932985
11752,Mavis Lou,Gold,,F,1409.70,Singapore,Ms,92102525
11753,Catherine Lian,Bronze,,F,106.20,Singapore,Ms,89443515
11754,Colin Lui,Gold,,M,1091.60,Singapore,Mr,91862831
11755,Kerry Cheung,Gold,,F,1409.30,Singapore,Ms,93178484
11756,Kimberley Zhang,Silver,,F,336.40,Singapore,Ms,90123139
11757,Mehar Baig,Bronze,,F,226.50,Singapore,Ms,87068376
11758,Caroline Sim,Gold,,F,505.30,Singapore,Ms,86208844
11759,Hollie Kwee,Bronze,,F,69.70,Singapore,Ms,89760924
11760,Susan Shi,Silver,,F,434.40,Singapore,Ms,87352707
11761,Doris Ching,Bronze,,F,64.60,Singapore,Ms,88904941
